FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
899528|Birchfield|Populated Place|NM|35|Hidalgo|023|313751N|1085107W|31.6309325|-108.8519964|||||1501|4924|Animas Peak NE|11/13/1980|
899529|Bisbee Hills|Summit|NM|35|Luna|029|320056N|1075449W|32.0156494|-107.9136433|||||1361|4465|Bisbee Hills|11/13/1980|
899530|Beclabito|Populated Place|NM|35|San Juan|045|365029N|1090110W|36.8413878|-109.0195438|||||1699|5574|Beclabito|08/31/1992|03/21/2008
899531|Black Hill|Summit|NM|35|Colfax|007|362357N|1041324W|36.3991954|-104.2233141|||||1995|6545|Point of Rocks Mesa|11/13/1980|
899532|Black Hill|Summit|NM|35|San Juan|045|362423N|1080846W|36.4063969|-108.1461822|||||1995|6545|Moncisco Wash|11/13/1980|
899533|Black Hill|Summit|NM|35|Colfax|007|363705N|1041023W|36.6180825|-104.1730345|||||2400|7874|Pine Buttes|11/13/1980|
899534|Mesa del Contadero|Summit|NM|35|Socorro|053|334000N|1065902W|33.6667337|-106.9839192|||||1466|4810|San Marcial|08/31/1992|
899536|Black Mountain|Summit|NM|35|Hidalgo|023|314222N|1085552W|31.7062083|-108.9311663|||||1961|6434|Mount Baldy|11/13/1980|
899537|Black Mountain|Summit|NM|35|Dona Ana|013|323027N|1062901W|32.5075892|-106.4836063|||||2133|6998|Bennett Mountain|11/13/1980|
899538|Black River Village|Populated Place|NM|35|Eddy|015|321206N|1041511W|32.2017858|-104.2529992|||||983|3225|Black River Village|11/13/1980|
899539|Black Rock|Populated Place|NM|35|McKinley|031|350518N|1084728W|35.0883657|-108.7911938|||||1967|6453|Zuni|11/13/1980|03/21/2008
899540|Black Top|Summit|NM|35|Luna|029|315154N|1074601W|31.8650988|-107.766971|||||1527|5010|Malpais Hill|11/13/1980|
899541|Black Top Mountain|Summit|NM|35|Sierra|051|330351N|1063721W|33.0642456|-106.622509|||||2147|7044|Strawberry Peak|11/13/1980|
899542|Blackbird Hill|Summit|NM|35|Bernalillo|001|345514N|1065219W|34.920606|-106.8719747|||||1710|5610|Wind Mesa|11/13/1980|
899543|Blosser Mesa|Summit|NM|35|Colfax|007|364202N|1041430W|36.7005823|-104.241648|||||2288|7506|Mesa Larga|11/13/1980|
899544|Bodega|Populated Place|NM|35|Valencia|061|343307N|1064033W|34.5520066|-106.6758573|||||1532|5026|Casa Colorada|11/13/1980|
899545|Bosque|Populated Place|NM|35|Valencia|061|343336N|1064721W|34.5600616|-106.7891935|||||1457|4780|Veguita|11/13/1980|
899546|Bosque Grande Mesa|Summit|NM|35|Sandoval|043|354104N|1070325W|35.6844704|-107.0569865|||||1988|6522|San Luis|11/13/1980|
899547|Bosquecito|Populated Place|NM|35|Socorro|053|335838N|1065103W|33.9772882|-106.8508579|||||1396|4580|San Antonio|11/13/1980|
899548|Boyd|Populated Place|NM|35|Dona Ana|013|321921N|1063425W|32.3225933|-106.5736071|||||1867|6125|Organ Peak|11/13/1980|
899549|Bozlan Well|Well|NM|35|Santa Fe|049|350828N|1054715W|35.1411595|-105.787517|||||2061|6762|White Lakes|11/13/1980|
899550|Bramlett|Populated Place|NM|35|Socorro|053|312003N|1085038W|31.3342741|-108.8439366|||||1569|5148|Lang Canyon|11/13/1980|
899551|Briggs Mesa|Summit|NM|35|Rio Arriba|039|365504N|1064915W|36.9177898|-106.8208708|||||2622|8602|Monero|11/13/1980|
899552|Brockman|Populated Place|NM|35|Grant|017|320723N|1082905W|32.1231433|-108.4847717|||||1317|4321|Brockman|11/13/1980|
899553|Brown Place|Populated Place|NM|35|Harding|021|353208N|1032509W|35.5356012|-103.4191243|||||1303|4275|McCarty Ranch|11/13/1980|
899554|Brownfield Hill|Summit|NM|35|Otero|035|320803N|1051528W|32.1342771|-105.2577405|||||1270|4167|Van Winkle Lake|11/13/1980|
899555|Buena Vista|Populated Place|NM|35|Mora|033|355449N|1051457W|35.91365|-105.2491778|||||2130|6988|Rainsville|11/13/1980|
899556|Burro Hill|Summit|NM|35|De Baca|011|340621N|1044542W|34.1059139|-104.7616489|||||1421|4662|Wire Lake|11/13/1980|
899557|C Davis Place|Populated Place|NM|35|Torrance|057|345743N|1060638W|34.9619953|-106.1105788|||||1928|6325|Moriarty South|11/13/1980|
899558|Capitan Hill|Populated Place|NM|35|Colfax|007|364013N|1044628W|36.6703107|-104.7744401|||||1989|6526|Dawson|11/13/1980|
899559|Caprock Mountain|Summit|NM|35|Grant|017|323647N|1084943W|32.6131332|-108.8286678|||||1426|4678|Caprock Mountain|11/13/1980|
899560|Carne|Populated Place|NM|35|Luna|029|321717N|1073417W|32.2881431|-107.5714138|||||1278|4193|Carne|11/13/1980|
899561|Casa Blanca|Populated Place|NM|35|Cibola|006|350244N|1072817W|35.0455986|-107.4714367|||||1801|5909|Laguna|11/13/1980|
899562|Casa Blanca Mesa|Summit|NM|35|Cibola|006|350045N|1072631W|35.0125441|-107.4419911|||||2009|6591|Laguna|11/13/1980|
899563|Cavasos Place|Populated Place|NM|35|Torrance|057|350505N|1060136W|35.0847697|-106.026689|||||1905|6250|Moriarty North|11/13/1980|
899564|Cedar Canyon Mesa|Summit|NM|35|Colfax|007|364422N|1041238W|36.7394707|-104.2105355|||||2110|6922|Mesa Larga|11/13/1980|
899565|Cedar Hill|Summit|NM|35|Dona Ana|013|323411N|1065725W|32.5698071|-106.9569572|||||1373|4505|Selden Canyon|11/13/1980|
899566|Ceja Pelon Mesa|Summit|NM|35|Sandoval|043|360026N|1071450W|36.0072388|-107.2472658|||||2209|7247|Taylor Ranch|11/13/1980|
899567|Center Peak|Summit|NM|35|Hidalgo|023|313247N|1084111W|31.5464913|-108.6864351|||||2049|6722|Center Peak|11/13/1980|
899568|Centinela Mound|Summit|NM|35|Eddy|015|321423N|1035106W|32.2398452|-103.8515971|||||1077|3533|Big Sinks|11/13/1980|
899569|Cerriot Negro|Summit|NM|35|Colfax|007|363652N|1042415W|36.6144733|-104.4041527|||||1930|6332|Loco Arroyo|11/13/1980|
899570|Cerrito de la Baca|Summit|NM|35|Rio Arriba|039|360716N|1060731W|36.1211328|-106.1253018|||||1857|6092|San Juan Pueblo|11/13/1980|
899571|Cerrito Gato|Summit|NM|35|Colfax|007|363720N|1042128W|36.6222506|-104.3577626|||||1960|6430|Tres Hermanos Peak|11/13/1980|
899572|Cerrito Picacho|Summit|NM|35|Sandoval|043|352529N|1065216W|35.4247563|-106.8711469|||||1969|6460|Cerro Conejo|11/13/1980|
899573|Cerro de las Tijeras|Summit|NM|35|San Miguel|047|351358N|1053806W|35.2328242|-105.6350144|||||2066|6778|Mesa El Toro|11/13/1980|
899574|Cerro del Indio|Summit|NM|35|Valencia|061|344413N|1071100W|34.7369984|-107.1833704|||||1901|6237|Mesa Gallina|11/13/1980|
899575|Cerro Conejo|Summit|NM|35|Sandoval|043|352432N|1064930W|35.4089236|-106.8250341|||||2013|6604|Cerro Conejo|11/13/1980|
899576|Mount Chalchihuitl|Summit|NM|35|Santa Fe|049|352813N|1060645W|35.4703141|-106.112522|||||1886|6188|Picture Rock|11/13/1980|
899577|Chamberino|Populated Place|NM|35|Dona Ana|013|320224N|1064108W|32.0400997|-106.6855507|||||1165|3822|La Mesa|11/13/1980|01/29/2011
899579|Chamita|Populated Place|NM|35|Rio Arriba|039|360413N|1060549W|36.0703003|-106.0969681|||||1745|5725|San Juan Pueblo|11/13/1980|01/29/2011
899580|Charlie Hill|Summit|NM|35|Grant|017|324821N|1090001W|32.8059041|-109.0003397|||||1517|4977|Steeple Rock|11/13/1980|
899581|Chattfield Mountain|Summit|NM|35|Otero|035|320002N|1053033W|32.0006638|-105.5091349|||||1901|6237|Cornudas Mountain|11/13/1980|
899582|Chical|Populated Place|NM|35|Valencia|061|345206N|1064006W|34.8683864|-106.6683583|||||1494|4902|Los Lunas|11/13/1980|01/29/2011
899583|Chimney Point|Summit|NM|35|Luna|029|320952N|1073912W|32.1645345|-107.6533595|||||1567|5141|Capitol Dome|11/13/1980|
899584|Cinder Butte|Summit|NM|35|Colfax|007|364749N|1040631W|36.7969696|-104.1085868|||||2240|7349|Robinson Peak|11/13/1980|
899585|Ciruela|Populated Place|NM|35|Mora|033|355716N|1044907W|35.9544823|-104.818607|||||1982|6503|Optimo|11/13/1980|
899586|Clabber Top Hill|Summit|NM|35|Luna|029|322018N|1080016W|32.3384192|-108.0044806|||||1544|5066|Grandmother Mountain East|11/13/1980|
899587|Cooper|Populated Place|NM|35|Lincoln|027|335548N|1054709W|33.93007|-105.7858203|||||1798|5899|Little Black Peak NE|11/13/1980|
899588|Cora Crew|Populated Place|NM|35|Lincoln|027|332857N|1060130W|33.4825752|-106.0249952|||||1588|5210|Oscura|11/13/1980|
899589|Corn Burned Hill|Summit|NM|35|McKinley|031|353954N|1084604W|35.6650194|-108.7678633|||||2005|6578|Twin Lakes|11/13/1980|
899590|Corner Ranch|Populated Place|NM|35|Hidalgo|023|312122N|1081240W|31.356222|-108.2111435|||||1359|4459|Corner Well|11/13/1980|
899591|Cornudas Mountain|Summit|NM|35|Otero|035|320535N|1053059W|32.0931632|-105.5163596|||||1732|5682|Cornudas Mountain|11/13/1980|
899592|Cotton City|Populated Place|NM|35|Hidalgo|023|320518N|1085245W|32.0884202|-108.8792236|||||1291|4236|Cotton City|11/13/1980|01/29/2011
899593|Cotton Place|Populated Place|NM|35|Lea|025|321329N|1033948W|32.2248459|-103.6632583|||||1095|3592|Paduca Breaks NW|11/13/1980|
899594|Cottonwood|Populated Place|NM|35|San Juan|045|365226N|1082335W|36.8738884|-108.3931374|||||1683|5522|Waterflow|11/13/1980|
899595|Coyote Hill|Summit|NM|35|Luna|029|314914N|1072235W|31.8206567|-107.3764058|||||1289|4229|Coyote Hill|11/13/1980|
899596|Cudei|Populated Place|NM|35|San Juan|045|365130N|1084635W|36.8583303|-108.7764808|||||1465|4806|Rattlesnake|11/13/1980|
899597|Cuervo Crossing|Populated Place|NM|35|Sandoval|043|352003N|1070104W|35.3342035|-107.0178159|||||1696|5564|Puerco Dam|11/13/1980|
899598|Cueva de los Novios|Locale|NM|35|Roosevelt|041|351806N|1071821W|35.3017032|-107.3058798|||||2073|6801|Marquez|11/13/1980|
899599|Dahlia|Populated Place|NM|35|Guadalupe|019|350717N|1051637W|35.1214409|-105.2769498|||||1715|5627|Potrillo Hill|11/13/1980|
899600|Davis Dome|Summit|NM|35|Otero|035|320425N|1060909W|32.0737137|-106.1524807|||||1281|4203|Desert SW|11/13/1980|
899601|Dayton|Populated Place|NM|35|Eddy|015|324353N|1042307W|32.7315029|-104.3852396|||||1028|3373|Dayton|11/13/1980|
899602|Deer|Populated Place|NM|35|Hidalgo|023|312256N|1083750W|31.3823298|-108.6305981|||||1486|4875|San Luis Pass|11/13/1980|
899603|Deer Creek Wells|Populated Place|NM|35|Hidalgo|023|312604N|1084128W|31.4345501|-108.691156|||||1560|5118|San Luis Pass|11/13/1980|
899604|Deer Hill|Summit|NM|35|Dona Ana|013|321310N|1063003W|32.21954|-106.500825|||||1527|5010|Bishop Cap|11/13/1980|
899605|Deer Lake Mesa|Summit|NM|35|Colfax|007|363001N|1050220W|36.5003132|-105.038893|||||2627|8619|Ute Park|11/13/1980|
899606|Derramadero|Populated Place|NM|35|Torrance|057|344941N|1052005W|34.8281167|-105.3347262|||||1765|5791|Pinavete Canyon|11/13/1980|
899607|Des Moines|Populated Place|NM|35|Union|059|364540N|1035003W|36.7611357|-103.8341298|||||2026|6647|Des Moines|11/13/1980|03/21/2008
899608|Dona Ana|Populated Place|NM|35|Dona Ana|013|322322N|1064850W|32.3895356|-106.813895|||||1208|3963|Dona Ana|11/13/1980|04/15/2011
899609|Mount Dora|Populated Place|NM|35|Union|059|363110N|1032921W|36.51947|-103.4891183|||||1742|5715|Mount Dora|11/13/1980|
899610|Dos Tristes|Populated Place|NM|35|McKinley|031|351519N|1071413W|35.2553162|-107.2369887|||||2000|6562|La Gotera|11/13/1980|
899611|Dry Hill|Summit|NM|35|McKinley|031|354904N|1081532W|35.8177957|-108.2589599|||||1961|6434|Standing Rock|11/13/1980|
899612|Dulce Rock|Summit|NM|35|Rio Arriba|039|365644N|1070021W|36.9455655|-107.005871|||||2221|7287|Wirt Canyon|11/13/1980|
899613|Dummoor|Populated Place|NM|35|Torrance|057|343747N|1054218W|34.6297882|-105.7050098|||||1945|6381|Pedernal|11/13/1980|
899614|E Davis Place|Populated Place|NM|35|Torrance|057|345447N|1060524W|34.9131087|-106.0900216|||||1912|6273|Moriarty South|11/13/1980|
899615|Eagle Nest Peak|Summit|NM|35|Hidalgo|023|320024N|1085638W|32.006756|-108.9439477|||||1758|5768|Cotton City|11/13/1980|
899616|Eagles Nest|Summit|NM|35|Rio Arriba|039|362404N|1072004W|36.4011226|-107.3344899|||||2246|7369|Lapis Point|11/13/1980|
899617|Eakins|Populated Place|NM|35|Hidalgo|023|314315N|1084929W|31.7209301|-108.8247748|||||1456|4777|Animas Peak NE|11/13/1980|
899618|East Grand Plains|Populated Place|NM|35|Chaves|005|332008N|1042615W|33.335657|-104.4374668|||||1078|3537|South Spring|11/13/1980|
899619|Eaton Place|Populated Place|NM|35|Hidalgo|023|314050N|1085612W|31.6806534|-108.9367216|||||1711|5613|Mount Baldy|11/13/1980|
899620|Eisenhart Hill|Summit|NM|35|Torrance|057|342844N|1061128W|34.4789535|-106.1911254|||||2018|6621|Mesa Draw|11/13/1980|
899621|El Cerro|Populated Place|NM|35|Valencia|061|344337N|1064239W|34.7270017|-106.7108592|||||1476|4842|Tome|11/13/1980|01/29/2011
899622|El Llano|Populated Place|NM|35|Rio Arriba|039|360056N|1060240W|36.0155789|-106.0444673|||||1746|5728|San Juan Pueblo|11/13/1980|
899623|El Ojito|Populated Place|NM|35|Dona Ana|013|320019N|1064041W|32.0053783|-106.6780498|||||1160|3806|La Mesa|11/13/1980|
899624|Eller Place|Populated Place|NM|35|Luna|029|320121N|1075824W|32.0225935|-107.9733673|||||1349|4426|Bisbee Hills|11/13/1980|
899625|Elwood|Populated Place|NM|35|Otero|035|321737N|1060814W|32.2937086|-106.1372055|||||1249|4098|Elwood|11/13/1980|
899626|Emplazado|Populated Place|NM|35|San Miguel|047|354422N|1051122W|35.739487|-105.1894526|||||2080|6824|Las Vegas NW|11/13/1980|
899627|Encinal|Populated Place|NM|35|Cibola|006|350702N|1072753W|35.1172631|-107.4647708|||||1941|6368|Laguna|11/13/1980|03/21/2008
899628|Encinosa Mesa|Summit|NM|35|Mora|033|360807N|1045953W|36.135315|-104.9980593|||||2438|7999|Mora Ranch|11/13/1980|
899629|Encinada Mesa|Summit|NM|35|Rio Arriba|039|362828N|1072639W|36.4744548|-107.4442144|||||2069|6788|Gonzales Mesa|11/13/1980|
899630|Eunice|Populated Place|NM|35|Lea|025|322614N|1030933W|32.4373434|-103.1590798|||||1051|3448|Eunice|11/13/1980|03/21/2008
899631|Fairbanks|Populated Place|NM|35|Chaves|005|332111N|1042908W|33.353156|-104.4855232|||||1096|3596|South Spring|11/13/1980|
899632|Fairview|Populated Place|NM|35|Rio Arriba|039|360035N|1060352W|36.0097454|-106.0644677|||||1712|5617|San Juan Pueblo|11/13/1980|
899633|Faywood Hot Springs|Locale|NM|35|Grant|017|323315N|1075939W|32.5542488|-107.9942024|||||1530|5020|Taylor Mountain|11/13/1980|
899634|Fivemile Crossing|Populated Place|NM|35|San Juan|045|364131N|1074512W|36.6919508|-107.7533926|||||1717|5633|Blanco|11/13/1980|
899635|Flat Top|Summit|NM|35|Otero|035|320221N|1053338W|32.0392741|-105.5605254|||||1869|6132|Cornudas Mountain|11/13/1980|
899636|Flat Top|Summit|NM|35|Socorro|053|334228N|1061422W|33.7078513|-106.2394455|||||1890|6201|Red Canyon|11/13/1980|
899637|Florida|Populated Place|NM|35|Socorro|053|340528N|1065354W|34.0911774|-106.8983609|||||1411|4629|Socorro|11/13/1980|
899638|Four Forks|Populated Place|NM|35|Eddy|015|322325N|1042137W|32.3903933|-104.360231|||||1040|3412|Carlsbad West|11/13/1980|
899639|Fowler Mesa|Summit|NM|35|Colfax|007|362341N|1050308W|36.3947576|-105.0522271|||||2868|9409|Tooth of Time|11/13/1980|
899640|Frontier Post|Populated Place|NM|35|Eddy|015|324119N|1042343W|32.6887251|-104.3952394|||||1025|3363|Dayton|11/13/1980|
899641|Gage|Populated Place|NM|35|Luna|029|321346N|1080510W|32.2295319|-108.0861497|||||1369|4491|Gage|11/13/1980|
899642|Gallaher|Populated Place|NM|35|Curry|009|342410N|1031749W|34.4028547|-103.2968961|||||1312|4304|Portair|11/13/1980|
899643|Garcia|Populated Place|NM|35|Socorro|053|312002N|1085147W|31.3339961|-108.8631039|||||1572|5157|Lang Canyon|11/13/1980|
899644|Garcia Place|Populated Place|NM|35|Sierra|051|331016N|1072914W|33.1711826|-107.4872548|||||1605|5266|Williamsburg NW|11/13/1980|
899645|Gardiner|Populated Place|NM|35|Colfax|007|365307N|1042857W|36.885303|-104.4824879|||||2034|6673|Raton|11/13/1980|
899646|Gary|Populated Place|NM|35|Hidalgo|023|321927N|1084906W|32.3242486|-108.8183885|||||1290|4232|Gary|11/13/1980|
899647|Gibson (historical)|Populated Place|NM|35|McKinley|031|353400N|1084429W|35.56679|-108.74139|||||2086|6844|Gallup East|11/13/1980|08/25/2009
899648|Gibson Place|Populated Place|NM|35|Hidalgo|023|314551N|1084741W|31.7642623|-108.7947747|||||1427|4682|Tank Mountain|11/13/1980|
899649|Gobbler Knob|Summit|NM|35|Cibola|006|343713N|1082402W|34.620324|-108.4006222|||||2391|7844|Techado|11/13/1980|
899650|Gossip Hill|Summit|NM|35|McKinley|031|354251N|1084552W|35.714185|-108.7645302|||||1944|6378|Twin Lakes|11/13/1980|
899651|Grande|Populated Place|NM|35|Union|059|364014N|1034628W|36.6705808|-103.7744053|||||1955|6414|Little Grande|11/13/1980|
899652|Grandmother Mountain|Summit|NM|35|Luna|029|321835N|1080854W|32.309808|-108.148374|||||1765|5791|Grandmother Mountain West|11/13/1980|
899653|Granite Gap Mountain|Summit|NM|35|Hidalgo|023|320448N|1085838W|32.0800867|-108.9772809|||||1499|4918|Cotton City|11/13/1980|
899654|Granite Peak|Summit|NM|35|Sierra|051|331045N|1073032W|33.1792381|-107.5089218|||||1780|5840|Thumb Tank Peak|11/13/1980|
899655|Greasewood Hills|Summit|NM|35|Luna|029|315642N|1074115W|31.9450965|-107.6875253|||||1351|4432|North Peak|11/13/1980|
899656|Green Knobs|Summit|NM|35|McKinley|031|355712N|1090143W|35.953344|-109.0287058|||||2210|7251|Buell Park|11/13/1980|
899657|Griego Mesa|Summit|NM|35|Colfax|007|365028N|1040608W|36.8411358|-104.1021973|||||2361|7746|Robinson Peak|11/13/1980|
899658|Gringo Peak|Summit|NM|35|Colfax|007|364849N|1040711W|36.8136362|-104.1196982|||||2225|7300|Robinson Peak|11/13/1980|
899659|Gunn Place (historical)|Populated Place|NM|35|Grant|017|325123N|1085016W|32.8564604|-108.8378362|||||1486|4875|Walker Canyon|11/13/1980|
899660|Gunsight Peak|Summit|NM|35|Sierra|051|330631N|1063540W|33.10869|-106.594453|||||1653|5423|Strawberry Peak|11/13/1980|
899661|Hagerman Heights|Populated Place|NM|35|Eddy|015|322458N|1041317W|32.4162292|-104.2213371|||||947|3107|Carlsbad East|11/13/1980|
899662|Hahn|Populated Place|NM|35|Bernalillo|001|350750N|1063805W|35.1306007|-106.6347478|||||1519|4984|Los Griegos|11/13/1980|
899663|Halfway|Populated Place|NM|35|Lea|025|323306N|1034408W|32.5517884|-103.7354955|||||1082|3550|Laguna Gatuna|11/13/1980|
899664|Hard Luck Crossing|Populated Place|NM|35|Socorro|053|333250N|1065856W|33.5472917|-106.9822501|||||1426|4678|Pope|11/13/1980|
899665|Harkey Crossing|Populated Place|NM|35|Eddy|015|321411N|1041151W|32.2365084|-104.1974422|||||959|3146|Bond Draw|11/13/1980|
899666|Harroun Crossing|Populated Place|NM|35|Eddy|015|321426N|1040255W|32.2406773|-104.0485474|||||895|2936|Malaga|11/13/1980|
899667|Hat Mesa|Summit|NM|35|Lea|025|322849N|1033827W|32.4804006|-103.6407674|||||1194|3917|The Divide|11/13/1980|
899668|Heart Peak|Summit|NM|35|Cibola|006|350447N|1072147W|35.0797648|-107.363101|||||1859|6099|Mesita|11/13/1980|
899669|Hermanas|Populated Place|NM|35|Luna|029|315103N|1075707W|31.8509325|-107.9519754|||||1356|4449|Hermanas|11/13/1980|
899670|Hersey Place|Populated Place|NM|35|Dona Ana|013|323046N|1070444W|32.5128633|-107.0789044|||||1380|4528|Sierra Alta|11/13/1980|
899671|Hext Place|Populated Place|NM|35|Grant|017|324857N|1085543W|32.8159047|-108.9286715|||||1539|5049|Steeple Rock|11/13/1980|
899672|Higgins Place|Populated Place|NM|35|Chaves|005|331046N|1043130W|33.1795495|-104.5249673|||||1117|3665|Peters Lake|11/13/1980|
899673|Hill|Populated Place|NM|35|Dona Ana|013|322538N|1065113W|32.427312|-106.853619|||||1201|3940|Dona Ana|11/13/1980|
899674|Home Place Well|Populated Place|NM|35|Roosevelt|041|334515N|1034236W|33.7542587|-103.7099592|||||1373|4505|Schram Lake|11/13/1980|
899675|Hooverville|Populated Place|NM|35|San Miguel|047|352234N|1041304W|35.3761599|-104.2177545|||||1287|4222|Conchas Dam|11/13/1980|
899676|Horse Mesa|Summit|NM|35|Colfax|007|365930N|1042037W|36.9916901|-104.3435946|||||2662|8733|Yankee|11/13/1980|
899677|Horse Mountain|Summit|NM|35|Socorro|053|334651N|1070733W|33.7808974|-107.125867|||||1784|5853|Puertecito Gap|11/13/1980|
899678|Huerfano Mesa|Summit|NM|35|San Miguel|047|353754N|1040417W|35.6317095|-104.0713626|||||1633|5358|Waggoner Ranch|11/13/1980|
899679|Inca|Populated Place|NM|35|San Juan|045|365334N|1075538W|36.892781|-107.9272883|||||1768|5800|Cedar Hill|11/13/1980|
899680|Indian Hill|Summit|NM|35|Lea|025|323752N|1031956W|32.631233|-103.3321504|||||1139|3737|Monument North|11/13/1980|
899681|Indian Hills|Summit|NM|35|Socorro|053|334803N|1070913W|33.8008972|-107.153645|||||1773|5817|Puertecito Gap|11/13/1980|
899682|Iyanbito|Populated Place|NM|35|McKinley|031|353120N|1082839W|35.5222449|-108.4775771|||||2124|6968|Pinedale|11/13/1980|
899683|JPB Mountain|Summit|NM|35|Grant|017|322231N|1082102W|32.3753613|-108.3506023|||||1758|5768|Werney Hill|11/13/1980|
899684|Jal|Populated Place|NM|35|Lea|025|320647N|1031137W|32.1131814|-103.1935127|||||936|3071|Jal|11/13/1980|03/21/2008
899685|Jarales|Populated Place|NM|35|Valencia|061|343647N|1064549W|34.6131159|-106.7636377|||||1460|4790|Veguita|11/13/1980|03/21/2008
899686|Jim Robinson|Populated Place|NM|35|Hidalgo|023|314614N|1084811W|31.770651|-108.8031083|||||1426|4678|Tank Mountain|11/13/1980|
899687|Joe Yarbrough|Populated Place|NM|35|Hidalgo|023|313958N|1084956W|31.6662094|-108.8322742|||||1484|4869|Animas Peak NE|11/13/1980|
899688|Johnson|Locale|NM|35|Lea|025|321803N|1031124W|32.3009573|-103.1899092|||||1011|3317|Rattlesnake Canyon|11/13/1980|
899689|Johnson Hill|Summit|NM|35|Socorro|053|340817N|1065103W|34.1381223|-106.8508584|||||1508|4947|Mesa Del Yeso|11/13/1980|
899690|Jones City|Populated Place|NM|35|Lea|025|322814N|1030733W|32.4706748|-103.1257471|||||1040|3412|Eunice|11/13/1980|
899691|Katama|Summit|NM|35|Cibola|006|345236N|1072907W|34.8767142|-107.4853238|||||1867|6125|South Butte|11/13/1980|
899692|Keota|Populated Place|NM|35|Colfax|007|365716N|1042835W|36.9544684|-104.4763764|||||2193|7195|Raton|11/13/1980|
899693|Kimball Place|Populated Place|NM|35|Dona Ana|013|323053N|1070242W|32.514808|-107.0450146|||||1319|4327|Sierra Alta|11/13/1980|
899694|Kimbeto|Populated Place|NM|35|San Juan|045|361101N|1075029W|36.1836244|-107.8414495|||||1961|6434|Kimbeto|11/13/1980|
